Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,iSell__OSKeyID__c,TASKRAY__trOnboardingEndDate__c,TASKRAY__trOnboardingStartDate__c,TASKRAY__trCustomerOnboardingScore__c,TASKRAY__trDesiredOutcomes__c
0015000001C3ZfKAAV,0,,AWE,Networking--Association Member,000000000000000AAA,,Twin Cities area,MN,,,,,,,,,,,,,,,,,,,Consulting,,1,Private,,"AWE (academy for women's empowerment) September 2013 ? Present (2 years 11 months)Worldwide  A social enterprise that empowers women and girls worldwide to embrace their potential, power, and possibility through a three month academy, POWERshops, POWERcamps, POWERcoaching, and entrepreneurship.",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/17/2016 0:00,,,,,,,,,
0015000001C3ZfLAAV,0,,Ambrion,Networking--Association Member,000000000000000AAA,Headquarters 1660 South Highway 100,Minneapolis,MN,55416,,,,,,,,,,,,,,,,http://www.ambrion.com,,Staffing,,,Private,,"Company Size---11-50 employees  Since its inception in 1999, Ambrion has developed a powerful network. Top companies trust us as a resource that delivers candidates who are prepared for success from the start.  We focus on long-term relationships rather than placements, looking for the perfect match of talent, personality, culture and goals. As an Accounting and Finance search firm offering both long- and short-term solutions and consulting, we have three divisions for any accounting staffing situation:  Specialties: executive recruiting, consulting, staff augmentation, Finance and Accounting talent",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,,,,,,,,,,
0015000001C3ZfMAAV,0,,"Midpoint Event Center, Dance Studio",Networking--Association Member,000000000000000AAA,415 Pascal St. North,St. Paul,MN,55104,,,,,,,,,,,,,,,,,,Entertainment,,1,Private,,,,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/2/2016 0:00,,,,,,,,,
0015000001C3ZfNAAV,0,,CorTalent,Networking--Association Member,000000000000000AAA,13911 Ridgedale Drive Suite 175,Minnetonka,MN,55305,,,,,,,,,,,,,,,,http://www.cortalent.com,,Staffing,,20,Private,,"Company Size--11-50 employees  CorTalent is not just another HR Consulting firm ? we are experts in Talent Selection and Retention, focusing on the right ?fit? both short and long term.  We understand the importance of talent retention and have the tools and processes to help you deliver on your core objectives supported with accurate metrics and analytics.  CorTalent invests in getting to know you and your business ? we work closely with you every step of the way and deliver results specific to YOU while leveraging our best practices and time tested solutions.  We have implemented successful and customized  talent selection and retention solutions and have references to prove it!  Our goal is to help you improve retention through increased employee productivity and enhanced job satisfaction.  Specialties:  Recruiting and Talent Pipeline, Job Profiles, Performance Management, Compensation Market Analysis, HR Consulting, Talent Audit and Strategy Alignment, Position Benchmarks, Management Leadership Competencies, Onboarding, Coaching and Development.",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/3/2016 0:00,,,,,,,,,
0015000001C3ZfOAAV,0,,Visual Communications Inc,Networking--Association Member,000000000000000AAA,"475 Cleveland Ave. No. Suite 223, Ivy League Place Saint Paul, MN 55104",Saint Paul,MN,55104,,,,,,,,,,,,,,,,http://www.visualcomm.com,,Marketing,,5,Partnership,,"Company Size---1-10 employees  Visual Communications celebrated its 24th Anniversary in February 2015. Original entrepreneurs, Cheryl Long O'Donnell, Richard Lang, and Constance Carlson remain the owners of the company.   Visual Communications is a sign design and wayfinding firm.  They are experts in the design and analysis of  interior and exterior signage of new developments and building remodels.  Visual Communications does not fabricate signage. Visual Communications works on medical projects, universities, government facilities, retail, and office campuses.  They design donor recognition walls, history walls, bike pathways and scenic byway identities as well.  VISUAL Communications is a member of the St. Paul and Midway Chamber of Commerce (Cheryl Long O?Donnell is an active board member) and is a Woman owned business. Visual Communications is also a member of the Mississippi Headwaters Chapter of the US Green Building Council to support our current focus on sustainable, eco-friendly signage solutions. Visual Communications has been a Woman Business Enterprise (WBE) since its start in 1991 and recently became a DBE (Disadvantaged Business Enterprise).  VCI is certified in the Central Certification Program (CERT) sponsored by the City of Minneapolis, Hennepin County, Ramsey County, and the City of Saint Paul.  VISUAL Communications is also a member of the Preservation Alliance, the Twin West Chamber of Commerce, the St. Paul Chamber of Commerce and the Midway Chamber of Commerce (Cheryl Long O?Donnell as a Board of Directors member).    All principals and designers at Visual Communications are actives members of the national professional organization, the Society for Experiential Graphic Design (SEGD) where Jesse Yungner is the co-chair of the local chapter.  Contact Visual Communications at 651-644-4494 or email Cheryl O'Donnell (odonnell@visualcomm.com) or Richard Lang (lang@visualcomm.com) or visit our website at www.visualcomm.com. Specialties  Sign Design, Wayfinding, University signage, Medical Facility Signage, DBE Certification, WBE Certification",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/25/2016 0:00,,,,,,,,,
0015000001C3ZfPAAV,0,,Insperity,Networking--Association Member,000000000000000AAA,8500 Normandale Lake Blvd. Suite 150,Bloomington,MN,55437,,,,,,,,,,,,,,,,http://www.insperity.com,,HR Solutions and Staffing,2400000000,2000,Public,,"Headquarters 19001 Crescent Springs Drive., Kingwood, TX 77339-3802  Company Size--1001-5000 employees   Insperity, a trusted advisor to America?s best businesses for more than 27 years, provides an array of human resources and business solutions designed to help improve business performance. Insperity? Business Performance Advisors offer the most comprehensive suite of products and services available in the marketplace. Insperity delivers administrative relief, better benefits, reduced liabilities and a systematic way to improve productivity through its premier Workforce Optimization? solution. Additional company offerings include Human Capital Management, Payroll Services, Time and Attendance, Performance Management, Organizational Planning, Recruiting Services, Employment Screening, Financial Services, Expense Management, Retirement Services and Insurance Services.  Founded: April 1986 Headquarters: Houston, Texas Locations: 57 U.S. offices 2014 Revenues: $2.4 billion No. of Corporate Employees: 2,200 No. of Clients/Customers: More than 100,000 businesses with over 2 million employees Stock Exchange/Ticker: NYSE/NSP Specialties  Human Resources, HR, Professional Employer Organization, PEO, Payroll Service, Workers? Compensation Insurance, Health Insurance, Disability Insurance, Time and Labor Management, Business Services, Recruiting",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/2/2016 0:00,,,,,,,,,
0015000001C3ZfSAAV,0,,Christensen Group,Networking--Association Member,000000000000000AAA,Minnetonka - Headquarters 11100 Bren Road West,Minnetonka,MN,55343,,,,,,,,,,,,,,,,http://www.christensengroup.com/,,Insurance,,100,Private,,"Company Size---51-200 employees  Business Insurance. Employee Benefits. Retirement Plans. Executive Benefits. Personal Insurance.  We?re focused on connecting you to the financial solutions and expertise you need to effectively manage risk and protect your future with CONFIDENCE. Founded in 1952, we?re one of the largest locally owned, independent insurance and employee benefits brokers in Minnesota. Few firms anywhere can match the experience and insight we?ve gained during the past six decades.  That?s STABILITY. And our PROMISE to you is this ? no one matches the ENERGY and commitment we offer because we?re a different kind of broker. We?re 100 percent employee owned. Motivated one and all by the same drive and determination as any business owner. We treat your business as if it was ours, and we?re dedicated to building long-term relationships.  Business insurance. Employee benefits. Retirement plans. Personal insurance. Executive benefits. We take the time to get to know you and understand your needs. Then we?ll recommend a plan as unique as you are. More personal. More focused. More connected at more levels to people, ideas, and solutions. Specialties  Business Insurance, Retirement Planning, Employee Benefits, Personal Insurance, Risk Management",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,7/20/2016 0:00,,,,,,,,,
0015000001C3ZfTAAV,0,,BerganKDV,Networking--Association Member,000000000000000AAA,Headquarters 3800 American Boulevard West,West Bloomington,MN,55431,,,,,,,,,,,,,,,,http://www.bergankdv.com,,Finance,,300,Private,,"201-500 employees  BerganKDV was formed when three successful firms merged ? Bergan Paulsen, Networking Solutions and KDV. Combined, our roots trace all the way back to the 1940s.  From our humble beginnings as trusted business advisory firms, we have expanded and adapted to now offer business planning and consulting, tax, audit and accounting, technology and wealth management services throughout the Midwest. Specialties  CPA Services, Wealth Management, 401K Advisory Services, Life & Disability Insurance, Outsourced Technology, Outsourced Accounting, Outsourced Payroll, Estate & Trust, Business Valuation, Fraud & Forensic, NetSuite Cloud Solutions",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/2/2016 0:00,,,,,,,,,
0015000001C3ZfUAAV,0,,St. Jude Medical,Networking--Association Member,000000000000000AAA,Headquarters,St. Paul,MN,,,,,,,,,,,,,,,,,http://www.sjm.com,,Healthcare,,18000,Public,,"Company Size--10,001+ employees  St. Jude Medical is a global medical device manufacturer dedicated to transforming the treatment of some of the world?s most expensive epidemic diseases. We do this by developing cost-effective medical technologies that save and improve lives.   St. Jude Medical provides safe and effective technologies that are of the highest quality?and that quality is something we take very seriously because we know patients around the world rely on our technologies. Our approximately 18,000 employees are passionate in their commitment to this priority.   Headquartered in St. Paul, Minn., St. Jude Medical has four major clinical focus areas: cardiac rhythm management, atrial fibrillation, cardiovascular and neuromodulation.   The St. Jude Medical product portfolio includes implantable cardioverter defibrillators (ICDs), cardiac resynchronization therapy (CRT) devices, pacemakers, remote monitoring systems, cardiac mapping and visualization systems, catheter-based ablation devices, vascular closure devices, structural heart products, spinal cord stimulation, peripheral nerve stimulation and deep brain stimulation devices.  All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, sex, national origin, marital status, age, citizenship, protected veteran status, sexual orientation, gender identity and/or gender expression, status with respect to public assistance, or disability status. Specialties  Cardiovascular, Cardiac Rhythm Management, Atrial Fibrillation, Neuromodulation",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,7/20/2016 0:00,,,,,,,,,
0015000001C3ZfVAAV,0,,Robert Half,Networking--Association Member,000000000000000AAA,800 Nicollet Mall Suite 2700,Minneapolis,MN,55402,,,,,,,,,,,,,,,,http://www.roberthalf.com,,Staffing,,16100,Public,,"Company Size--10,001+ employees  Headquarters 2884 Sand Hill Road Suite 200 Menlo Park, CA 94025   Robert Half is the world?s first and largest specialized staffing firm, providing skilled professionals in the fields of accounting and finance, technology, legal, creative, marketing, and administration. We have more than 400 consulting and staffing locations worldwide.  Founded in 1948, Robert Half pioneered the concept of professional staffing services. Today, we offer businesses a full spectrum of specialized staffing and consulting solutions. Robert Half has appeared on FORTUNE® magazine's ""Most Admired Companies""? list every year since 1998 and also appears on Ethisphere's 2013 list of the ""World's Most Ethical Companies.""? The company is traded on the New York Stock Exchange (symbol: RHI) and is a member of the S&P 500 index and the FTSE4Good Responsible Investment Index.   Robert Half also is the parent company of Protiviti®, a global consulting and internal audit firm composed of experts in risk, advisory and transaction services. Specialties  staffing firm, consulting services, temp staffing, temporary employment, accounting jobs, finance jobs, administrative jobs, legal jobs, IT jobs, recruitment, recruitment agency, creative jobs, temp agency, most admired company, staffing, hiring, employment agency",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/22/2016 0:00,,,,,,,,,
0015000001C3a7bAAB,0,,Brauer Consulting Group,Networking--Association Member,000000000000000AAA,"Headquarters Girard Ave S Minneapolis, Minnesota",Minneapolis,MN,,,,,,,,,,,,,,,,,http://brauerconsulting.com/,,Marketing,,1,Private,,"Brauer Consulting Group specializes in enhancing your face-to-face marketing programs by planning, preparing and implementing your strategies, measuring results and training your staff to ensure success at future events. * Provide in-person networking with your target audience * Enhance your brand * Support the promotion of new products * Fill the sales pipeline with qualified leads Let?s work together to build strategies for your next tradeshow or event! Specialties  Event Management, Workshops, Tradeshow Strategy, Event Production & Implementation, Event Strategies & Measurement",,,00550000000vRUNAA2,7/28/2016 17:05,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,7/27/2016 0:00,,,,,,,,,
0015000001CdKnVAAV,0,,Spire Credit Union,Networking--Association Member,000000000000000AAA,2025 Larpenteur Ave. W.,Falcon Heights,MN,55113,,,,,,,,,,,,,,,,www.myspire.com,,Banking,,100,Nonprofit,,"SPIRE Credit Union Banking  51-200 employees   SPIRE Credit Union is a financial cooperative committed to providing competitive, quality financial services with emphasis on safety, sound operations, and respect for our members and employees.  We have nine branch locations in the Minneapolis/St. Paul metropolitan area, and a branch in Princeton, Minnesota. Through our network of branches, ATM?s and innovative products and services we can assist you with all of your financial needs. Whether you are just starting out in life, own your own business, or are close to retirement, SPIRE would like to be your total financial solution.  Loans, Checking, Savings, Mortgages",,,00550000000vRUNAA2,7/29/2016 15:15,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/16/2016 0:00,,,,,,,,,
0015000001CeScAAAV,0,,Best Buy,Networking--Association Member,000000000000000AAA,Headquarters 7601 Penn Ave South 55423-3645,Richfield,MN,55423-3645,,,,,,,,,,,,,,,,http://www.bestbuy.com,,Technology,,10001,Public,,***This is a Wilson Learning protected account so my (Lisa) only interest in contacts at this company are for networking purposes.,,,00550000000vRUNAA2,8/1/2016 20:45,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/2/2016 0:00,,,,,,,,,
0015000001CfKUYAA3,0,,Doug Patten,Networking,000000000000000AAA,,Greater Boston Area,MA,,,,,,,,,,,,,,,,,,,Marketing,,1,Private,,"Digital Strategist Independent Contractor September 2003 ? Present (13 years)  I specialize in offering end to end comprehensive content services and strategies with a specific expertise in social media integration, online branding and interactive content creation for my clients various web based projects. As my previous clients have ranged from large to small, public to private and local to global, I have the ability to create highly effective online strategies that provide measurable results for clients of all sizes utilizing existing as well as developing technologies and best practices.",,,00550000000vRUNAA2,8/3/2016 18:45,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/3/2016 0:00,,,,,,,,,
0015000001DAFroAAH,0,,Associated Financial Group|Ahmann-Martin,Chamber of Commerce,0015000001DAGE7AAP,7555 Market Place Drive,Eden Prairie,MN,55344,,,,,,,,,,,,,(952) 947-9700,,,https://ahmannmartin.com/,,Insurance,48000000,370,Public,,"**Not on Wilson Learning's protected list  Founded in 1956 Associated Financial Group | Ahmann-Martin is a full-service provider of insurance, employee benefits, risk management and financial services with a global reach. Our areas of expertise include risk management, insurance placement, strategic planning, benefit plans, executive benefits, wellness initiatives, health population management, fiduciary expertise, human resources, technology, compliance and employee communication. We are a proud partner of Worldwide Broker Network. For more information, visit www.ahmannmartin.com. Specialties  Business Insurance, Employee Benefits, Financial Services, Personal Insurance, Surety Bonds, Individual Medical, Risk Management, Loss Control, Workers'? Compensation, Property and Casualty   On Jan 16, Associated Banc-Corp (ASB) announced the acquisition of Ahmann & Martin Co., a MN-based leading risk and benefits consulting firm. The transaction is approximately valued at $48 million.  As per the deal, Ahmann & Martin will be merged with and into Associated Financial Group, a subsidiary of Associated Banc-Corp. Moreover, key executives of the former will assume important positions in the merged entity. Dean Hildebrandt, CEO of Ahmann & Martin Co., will become the president and CEO; while David Martin, benefits principal of Ahmann & Martin, will assume the role of executive vice president (?EVP?), following the acquisition.  Ahmann, Martin and Hildebrandt will join Associated Financial Group?s board of directors. William M. Bohn, EVP of the acquirer, will serve as the chairman of the new company.  The newly formed company will have more than 370 employees and a client base of nearly 14,000. The merged entity is expected to rank among the top 50 insurance brokers across the U.S., based on 2013 pro forma revenues.  The transaction value is, however, subjected to an increase of $8 million, if any contingencies are met over a defined period. The acquisition is expected to close next month.  Associated Banc-Corp, which is slated to release fourth-quarter and full-year earnings on Jan 22, 2015, is not expected to materially benefit from the acquisition in the next two years. However, the merger is expected to be accretive to the company?s earnings in 2017.  Associated Financial Group, which serves the states of Wisconsin, Minnesota and Illinois, seeks to penetrate further into the Wisconsin market with this acquisition. The company also expects to benefit from Ahmann & Martin?s range of specialized industry-specific solutions. From the clients? perspective, the new entity would provide them with the benefits of centralized management.  Associated Banc-Corp remains well capitalized. It has always been focused on deploying capital through share repurchase. The acquisition comes as a surprise, as the company is not very active with mergers and acquisitions. The last acquisition closed was that of First National Bank of Hudson in Jun 2007.  Since mounting expenses continue to trouble the company, such acquisition activity can add to the woes. Moreover, enhancing footprints in the already tapped Wisconsin market can increase the existing concentration risk, which can adversely affect the company?s financial performance if the regional economy starts faltering. Plus, the long period of time, before the deal can be accretive to earnings, makes the transaction dull.  However, the fresh acquisition might be an indicator of an increase in the company?s M&A activity in the upcoming quarters, which is expected to boost future growth.  Associated Banc-Corp currently carries a Zacks Rank #3 (Hold). Some better-ranked Midwest banks include QCR Holdings Inc. (QCRH), sporting a Zacks Rank #1 (Strong Buy), Enterprise Financial Services Corp. (EFSC) and First Merchants Corp. (FRME) ? both carry a Zacks Rank #2 (Buy).  Key Executives for Ahmann-Martin  Tom Breen  Controller   Mr. Andrew Krane  Senior Vice President   Gary McBride  Executive Vice President of Large Accounts   Teric Steines  Vice President of Business Development   Julie Loney  Vice President of Commercial Lines Service",,,00550000000vRUNAA2,8/17/2016 16:30,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/27/2016 0:00,,,,,,,,,
0015000001DAGE7AAP,0,,Associated Banc-Corp,Chamber of Commerce,000000000000000AAA,433 Main St,Green Bay,WI,54301-5114,,,,,,,,,,,,,(920) 491-7500,,,www.associatedbank.com,,Bank Holding Company,253000000,,Public,,"Associated Banc-Corp is a Midwest banking franchise headquartered in Green Bay, Wisconsin. The Bank offers a full range of financial products and services through banking locations serving communities throughout Wisconsin, Illinois, and Minnesota, and commercial financial services in Indiana, Michigan, Missouri, Ohio and Texas.  Associated Banc-Corp, incorporated on October 20, 1964, is a bank holding company. The Company, through its banking subsidiary Associated Bank, National Association (the Bank) and various nonbanking subsidiaries, provides a range of banking and nonbanking products and services to individuals. The Company operates through three segments: Corporate and Commercial Specialty; Community, Consumer, and Business, and Risk Management and Shared Services. The Company has over 200 banking offices serving over 100 communities, which are located in Wisconsin, Illinois and Minnesota.  The Company's Corporate and Commercial Specialty segment serves a range of customers, including businesses, developers, not-for-profits, municipalities and financial institutions. The Company's delivery of services is provided through its corporate and commercial units, its commercial real estate unit, as well as its specialized industries and commercial financial services units. Within this segment, the Company provides various products and services, which include lending solutions, such as lending solutions, such as commercial loans and lines of credit, commercial real estate financing, construction loans, letters of credit and leasing; deposit and cash management solutions, such as commercial checking and interest-bearing deposit products, cash vault and night depository services, liquidity solutions, payables and receivables solutions, and information services, and specialized financial services, such as interest rate risk management, foreign exchange solutions and commodity hedging.  Community, Consumer, and Business  The Company's Community, Consumer, and Business segment serves individuals, as well as small and mid-size businesses. The Company provides a range of solutions to its customers through various channels, such as branches, phone-based services, online and mobile banking, and a relationship-based business model, which assists its customers in navigating changes and challenges in their financial circumstances. Its delivery of services is provided through various Consumer Banking, Community Banking and Private Client units. Through Community, Consumer, and Business segment, the Company offers various products and services, which include lending solutions, such as residential mortgages, home equity loans and lines of credit, personal and installment loans, real estate financing, business loans and business lines of credit; deposit and transactional solutions, such as checking, credit, debit and pre-paid cards, online banking and bill pay, and money transfer services; investable funds solutions, such as savings, money market deposit accounts, individual retirement account (IRA) accounts, certificates of deposit, and fixed and variable annuities; insurance and benefits related products and services, and fiduciary services, such as administration of pension, fiduciary and corporate agency services, and institutional asset management.  Risk Management and Shared Services  The Company's Risk Management and Shared Services segment includes Corporate Risk Management, Credit Administration, Finance, Treasury, Operations and Technology, which are shared functions. The segment also includes intersegment eliminations, and residual revenue and expenses.  Christopher J Del Moral-Niles Exec VP/CFO  James Yee ""Jim"" Exec VP/Chief Info & Ops Ofcr  Scott S Hickey Exec VP/Chief Credit Officer  Christopher C Piotrowski Exec VP/Chief Marketing Ofcr  Randall J Erickson Exec VP/Chief Risk Ofcr/Secy/Gen Cnsl  Judith M Docter Exec VP/Chief HR Ofcr  Patrick J Derpinghaus ""Pat"" Exec VP/Chief Audit Executive  John A Utz Exec VP/Pres:Milwaukee Market  David L Stein Exec VP/Head:Consumer  William M Bohn Exec VP/Head:Private Client  Paul G Schmidt Exec VP/Head:CRE  Timothy J Lau ""Tim"" Exec VP/Head:Community Markets  Teresa Gutierrez Senior VP/Dir:Investor Relations  Corporate and Commercial Specialty",,,00550000000vRUNAA2,8/17/2016 16:38,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,,,,,,,,,,
0015000001DX0FrAAL,0,,Minneapolis Regional Chamber of Commerce,Chamber of Commerce,000000000000000AAA,"81 South 9th Street, Suite 200",Minneapolis,MN,55402,,,,,,,,,,,,,(612) 370-9181,,,www.minneapolischamber.org,,,,,,,"Minneapolis Regional Chamber of Commerce 81 South 9th Street, Suite 200 Minneapolis, MN 55402 (Corner of 9th St. and Nicollet Mall) D: 612-370-9181   |   M: 612-716-2030",,,00550000000vRUNAA2,8/22/2016 16:00,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/16/2016 0:00,,,,,,,,,
0015000001DX4aFAAT,0,,Saint Paul Area Chamber of Commerce,Chamber of Commerce,000000000000000AAA,"400 North Robert Street, Suite 140",Saint Paul,MN,55101,,,,,,,,,,,,,(651) 223-5000,,,http://www.saintpaulchamber.com/,,,,,Other,,"Save up to 20 percent on your shipping needs through this program with UPS. Learn More Minnesota Business Magazine Subscribe Today Membership Saint Paul Area Chamber of Commerce is a dynamic network of businesses and individuals organized to deliver economic opportunity for its members. Over 1,200 Twin Cities companies of all sizes and industries, as well as not-for-profit and government organizations, belong to the Chamber. SPACC defines the size of our member businesses by the number of full-time employees, rather than company revenue. We don?t require our members to report their employee count so anything that we share is in general terms. Below is an illustration of member size.    I hope you find this information helpful as you make your decision to invest in the Chamber! If you decide to invest, feel free to give me a call. We?d be happy to welcome you aboard!",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/23/2016 0:00,,,,,,,,,
0015000001DXC97AAH,0,,Minnesota Change Management Network (MNCMN),Association,000000000000000AAA,Normandale Community College (map) 9700 France Ave. S. Partnership Center P0806,Bloomington,MN,55431,,,,,,,,,,,,,,,,http://www.mncmn.org/,,,,,Nonprofit,,"The Minnesota Change Management Network (MNCMN) is a non-profit network of change management practitioners, leaders, educators and employers who serve Minnesota?s robust business community, including businesses from Fortune 100 companies to the many small businesses that make our economy tick. We?re helping develop a robust change management ecosystem that:      Nurtures and develops change management professionals     Partners with academic institutions, professional associations and business to advance understanding of the value of change management     Fuels a talent pipeline that serves corporations, consultants and",,,00550000000vRUNAA2,8/22/2016 20:18,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,,,,,,,,,,
0015000001DXDKQAA5,0,,Egan Edge,Prospect,000000000000000AAA,,Lakeville,MN,,,,,,,,,,,,,,,,,,,Consulting,,,,,"Organizational Consulting: It?s time to show your team what limitless looks like. Together we?ll create a team that attracts today?s top talent, so you keep your competitive edge and can stay ahead of the curve.  Personalized Coaching: A coaching approach that deeply understands the interconnectedness of all the facets that make up life. I offer a personalized approach that coaches YOU as the leader in your life.",,,00550000000vRUNAA2,8/22/2016 20:44,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,10/3/2016 0:00,,,,,,,,,
0015000001DXFEtAAP,0,,"Work Effects, Inc",Networking--Association Member,000000000000000AAA,Headquarters 527 Marquette Ave S  Suite 900,Minneapolis,MN,55402,,,,,,,,,,,,,,,,http://www.work-effects.com,,Consulting,1000000,11,Private,,"Work Effects is a dedicated group of creative management consultants committed to the mission of building better leaders and more trustworthy organizations. We do this by helping you recognize and confront leadership and culture inhibitors that prevent you from achieving your full potential as an organization and as individuals. We take great delight in removing roadblocks and remodeling organizational culture and leaders to produce measurable business results. Our offices are based in Minneapolis, MN and Colorado Springs, CO, but our consultants are capable of working with global companies in multiple languages. Established in 1997 and incorporated in Minnesota. Current estimates show this company has an annual revenue of 1000000 and employs a staff of approximately 11.   Specialties  Culture Alignment, Transforming Leaders, Building Trust, Improving Performance, Organizational Health, Aligning Strategy and Culture",,,00550000000vRUNAA2,8/22/2016 21:31,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/31/2016 0:00,,,,,,,,,
0015000001DXIwoAAH,0,,Walmart,Prospect,000000000000000AAA,702 SW 8th St,Bentonville,AR,72716-6209,,,,,,,,,,,,,(501) 273-4000,,,,,Retail,4.821E+11,10000,Public,,"What started small, with a single discount store and the simple idea of selling more for less, has grown over the last 50 years into the largest retailer in the world. Today, nearly 260 million customers visit our more than 11,500 stores under 63 banners in 28 countries and e-commerce sites in 11 countries each week. With fiscal year 2016 revenue of $482.1 billion, Walmart employs 2.3 million associates worldwide ? 1.5 million in the U.S. alone.",,,00550000000vRUNAA2,8/22/2016 23:40,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,10/3/2016 0:00,,,,,,,,,
0015000001DYEZHAA5,0,,Sales & Marketing Executives Association (SME),Association,000000000000000AAA,P.O. Box 15242,Minneapolis,MN,55415,,,,,,,,,,,,,(612) 567-3923,,,http://smemn.org,,Marketing,,,,,,,,00550000000vRUNAA2,8/25/2016 1:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,8/19/2016 0:00,,,,,,,,,
0015000001E4gK9AAJ,0,,"eLearning, Inc.",Networking,000000000000000AAA,,,,,,,,,,,,,,,,,(866) 771-4449,,,http://eLearning.net,,e-Learning,7000000,40,Private,,"S. Magic Johnson eLearning, Inc. http://eLearning.net 866-771-4449 (main)  520-955-3180 (cell) 877-653-1121 (fax)",,,00550000000vRUNAA2,9/1/2016 19:46,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/1/2016 0:00,,,,,,,,,
